序號,答案
20240530143007,0.00
20240530144007,0.00
20240530145007,0.00
20240530150007,0.00
20240530151007,0.00
20240530152007,0.00
20240530153007,0.00
20240530154007,0.00
20240530155007,0.00
20240530160007,0.00
20240530161007,0.00
20240530162007,0.00
20240530163007,0.00
20240530164007,0.00
20240530165007,0.00
20240606090007,787.36
20240606091007,787.36
20240606092007,787.36
20240606093007,787.36
20240606094007,787.36
20240606095007,787.36
20240606100007,779.49
20240606101007,779.49
20240606102007,779.49
20240606103007,779.49
20240606104007,779.49
20240606105007,779.49
20240606110007,770.32
20240606111007,770.32
20240606112007,770.32
20240606113007,770.32
20240606114007,770.32
20240606115007,770.32
20240606120007,760.48
20240606121007,760.48
20240606122007,760.48
20240606123007,760.48
20240606124007,760.48
20240606125007,760.48
20240606130007,750.64
20240606131007,2.14
20240606132007,2.14
20240606133007,2.14
20240606134007,2.14
20240606135007,2.14
20240606140007,2.12
20240606141007,2.12
20240606142007,2.12
20240606143007,2.12
20240606144007,2.12
20240606145007,2.12
20240606150007,2.09
20240606151007,2.09
20240606152007,2.09
20240606153007,2.09
20240606154007,2.09
20240606155007,2.09
20240606160007,2.08
20240606161007,2.08
20240606162007,2.08
20240606163007,2.08
20240606164007,2.08
20240606165007,2.08
20240619090007,477.27
20240619091007,477.27
20240619092007,477.27
20240619093007,477.27
20240619094007,477.27
20240619095007,477.27
20240619100007,472.49
20240619101007,472.49
20240619102007,472.49
20240619103007,472.49
20240619104007,472.49
20240619105007,472.49
20240619110007,466.93
20240619111007,466.93
20240619112007,466.93
20240619113007,466.93
20240619114007,466.93
20240619115007,466.93
20240619120007,460.97
20240619121007,460.97
20240619122007,460.97
20240619123007,460.97
20240619124007,460.97
20240619125007,460.97
20240619130007,77.39
20240619131007,77.39
20240619132007,77.39
20240619133007,77.39
20240619134007,77.39
20240619135007,77.39
20240619140007,76.45
20240619141007,76.45
20240619142007,76.45
20240619143007,76.45
20240619144007,76.45
20240619145007,76.45
20240619150007,75.63
20240619151007,75.63
20240619152007,75.63
20240619153007,75.63
20240619154007,75.63
20240619155007,75.63
20240619160007,75.01
20240619161007,75.01
20240619162007,75.01
20240619163007,75.01
20240619164007,75.01
20240619165007,75.01
20240704090007,1286.34
20240704091007,1286.34
20240704092007,1286.34
20240704093007,1286.34
20240704094007,1286.34
20240704095007,1286.34
20240704100007,1273.47
20240704101007,1273.47
20240704102007,1273.47
20240704103007,1273.47
20240704104007,1273.47
20240704105007,1273.47
20240704110007,1258.49
20240704111007,1258.49
20240704112007,1258.49
20240704113007,1258.49
20240704114007,1258.49
20240704115007,1258.49
20240704120007,1242.41
20240704121007,1242.41
20240704122007,1242.41
20240704123007,1242.41
20240704124007,1242.41
20240704125007,1242.41
20240704130007,8.76
20240704131007,8.76
20240704132007,8.76
20240704133007,8.76
20240704134007,8.76
20240704135007,8.76
20240704140007,8.65
20240704141007,8.65
20240704142007,8.65
20240704143007,8.65
20240704144007,8.65
20240704145007,8.65
20240704150007,8.56
20240704151007,8.56
20240704152007,8.56
20240704153007,8.56
20240704154007,8.56
20240704155007,8.56
20240704160007,8.49
20240704161007,8.49
20240704162007,8.49
20240704163007,8.49
20240704164007,8.49
20240704165007,8.49
20240705090007,1280.44
20240705091007,1280.44
20240705092007,1280.44
20240705093007,1280.44
20240705094007,1280.44
20240705095007,1280.44
20240705100007,1267.63
20240705101007,1267.63
20240705102007,1267.63
20240705103007,1267.63
20240705104007,1267.63
20240705105007,1267.63
20240705110007,1252.72
20240705111007,1252.72
20240705112007,1252.72
20240705113007,1252.72
20240705114007,1252.72
20240705115007,1252.72
20240705120007,1236.72
20240705121007,1236.72
20240705122007,1236.72
20240705123007,1236.72
20240705124007,1236.72
20240705125007,1236.72
20240705130007,7.59
20240705131007,7.59
20240705132007,7.59
20240705133007,7.59
20240705134007,7.59
20240705135007,7.59
20240705140007,7.50
20240705141007,7.50
20240705142007,7.50
20240705143007,7.50
20240705144007,7.50
20240705145007,7.50
20240705150007,7.42
20240705151007,7.42
20240705152007,7.42
20240705153007,7.42
20240705154007,7.42
20240705155007,7.42
20240705160007,7.36
20240705161007,7.36
20240705162007,7.36
20240705163007,7.36
20240705164007,7.36
20240705165007,7.36
20240707090007,1271.99
20240707091007,1271.99
20240707092007,1271.99
20240707093007,1271.99
20240707094007,1271.99
20240707095007,1271.99
20240707100007,1259.26
20240707101007,1259.26
20240707102007,1259.26
20240707103007,1259.26
20240707104007,1259.26
20240707105007,1259.26
20240707110007,1244.45
20240707111007,1244.45
20240707112007,1244.45
20240707113007,1244.45
20240707114007,1244.45
20240707115007,1244.45
20240707120007,1228.55
20240707121007,1228.55
20240707122007,1228.55
20240707123007,1228.55
20240707124007,1228.55
20240707125007,1228.55
20240707130007,1.47
20240707131007,1.47
20240707132007,1.47
20240707133007,1.47
20240707134007,1.47
20240707135007,1.47
20240707140007,1.45
20240707141007,1.45
20240707142007,1.45
20240707143007,1.45
20240707144007,1.45
20240707145007,1.45
20240707150007,1.44
20240707151007,1.44
20240707152007,1.44
20240707153007,1.44
20240707154007,1.44
20240707155007,1.44
20240707160007,1.43
20240707161007,1.43
20240707162007,1.43
20240707163007,1.43
20240707164007,1.43
20240707165007,1.43
20240711090007,1265.04
20240711091007,1265.04
20240711092007,1265.04
20240711093007,1265.04
20240711094007,1265.04
20240711095007,1265.04
20240711100007,1252.39
20240711101007,1252.39
20240711102007,1252.39
20240711103007,1252.39
20240711104007,1252.39
20240711105007,1252.39
20240711110007,1237.66
20240711111007,1237.66
20240711112007,1237.66
20240711113007,1237.66
20240711114007,1237.66
20240711115007,1237.66
20240711120007,1221.85
20240711121007,1221.85
20240711122007,1221.85
20240711123007,1221.85
20240711124007,1221.85
20240711125007,1221.85
20240711130007,6.47
20240711131007,6.47
20240711132007,6.47
20240711133007,6.47
20240711134007,6.47
20240711135007,6.47
20240711140007,6.40
20240711141007,6.40
20240711142007,6.40
20240711143007,6.40
20240711144007,6.40
20240711145007,6.40
20240711150007,6.33
20240711151007,6.33
20240711152007,6.33
20240711153007,6.33
20240711154007,6.33
20240711155007,6.33
20240711160007,6.28
20240711161007,6.28
20240711162007,6.28
20240711163007,6.28
20240711164007,6.28
20240711165007,6.28
20240718090007,1269.59
20240718091007,1269.59
20240718092007,1269.59
20240718093007,1269.59
20240718094007,1269.59
20240718095007,1269.59
20240718100007,1256.89
20240718101007,1256.89
20240718102007,1256.89
20240718103007,1256.89
20240718104007,1256.89
20240718105007,1256.89
20240718110007,1242.11
20240718111007,1242.11
20240718112007,1242.11
20240718113007,1242.11
20240718114007,1242.11
20240718115007,1242.11
20240718120007,1226.24
20240718121007,1226.24
20240718122007,1226.24
20240718123007,1226.24
20240718124007,1226.24
20240718125007,1226.24
20240718130007,1210.37
20240718131007,0.00
20240718132007,0.00
20240718133007,0.00
20240718134007,0.00
20240718135007,0.00
20240718140007,0.00
20240718141007,0.00
20240718142007,0.00
20240718143007,0.00
20240718144007,0.00
20240718145007,0.00
20240718150007,0.00
20240718151007,0.00
20240718152007,0.00
20240718153007,0.00
20240718154007,0.00
20240718155007,0.00
20240718160007,0.00
20240718161007,0.00
20240718162007,0.00
20240718163007,0.00
20240718164007,0.00
20240718165007,0.00
20240721090007,1423.01
20240721091007,1423.01
20240721092007,1423.01
20240721093007,1423.01
20240721094007,1423.01
20240721095007,1423.01
20240721100007,1408.78
20240721101007,1408.78
20240721102007,1408.78
20240721103007,1408.78
20240721104007,1408.78
20240721105007,1408.78
20240721110007,1392.20
20240721111007,1392.20
20240721112007,1392.20
20240721113007,1392.20
20240721114007,1392.20
20240721115007,1392.20
20240721120007,1374.42
20240721121007,1374.42
20240721122007,1374.42
20240721123007,1374.42
20240721124007,1374.42
20240721125007,1374.42
20240721130007,1356.63
20240721131007,12.22
20240721132007,12.22
20240721133007,12.22
20240721134007,12.22
20240721135007,12.22
20240721140007,12.07
20240721141007,12.07
20240721142007,12.07
20240721143007,12.07
20240721144007,12.07
20240721145007,12.07
20240721150007,11.94
20240721151007,11.94
20240721152007,11.94
20240721153007,11.94
20240721154007,11.94
20240721155007,11.94
20240721160007,11.85
20240721161007,11.85
20240721162007,11.85
20240721163007,11.85
20240721164007,11.85
20240721165007,11.85
20240116090008,6.86
20240116091008,6.86
20240116092008,6.86
20240116093008,6.86
20240116094008,6.86
20240116095008,6.86
20240116100008,6.79
20240116101008,6.79
20240116102008,6.79
20240116103008,6.79
20240116104008,6.79
20240116105008,6.79
20240116110008,6.71
20240116111008,6.71
20240116112008,6.71
20240116113008,6.71
20240116114008,6.71
20240116115008,6.71
20240116120008,6.62
20240116121008,6.62
20240116122008,6.62
20240116123008,6.62
20240116124008,6.62
20240116125008,6.62
20240116130008,6.54
20240116131008,0.59
20240116132008,0.59
20240116133008,0.59
20240116134008,0.59
20240116135008,0.59
20240116140008,0.58
20240116141008,0.58
20240116142008,0.58
20240116143008,0.58
20240116144008,0.58
20240116145008,0.58
20240116150008,0.58
20240116151008,0.58
20240116152008,0.58
20240116153008,0.58
20240116154008,0.58
20240116155008,0.58
20240116160008,0.57
20240116161008,0.57
20240116162008,0.57
20240116163008,0.57
20240116164008,0.57
20240116165008,0.57
20240207090008,11.34
20240207091008,11.34
20240207092008,11.34
20240207093008,11.34
20240207094008,11.34
20240207095008,11.34
20240207100008,11.22
20240207101008,11.22
20240207102008,11.22
20240207103008,11.22
20240207104008,11.22
20240207105008,11.22
20240207110008,11.09
20240207111008,11.09
20240207112008,11.09
20240207113008,11.09
20240207114008,11.09
20240207115008,11.09
20240207120008,10.95
20240207121008,10.95
20240207122008,10.95
20240207123008,10.95
20240207124008,10.95
20240207125008,10.95
20240207130008,10.81
20240207131008,0.43
20240207132008,0.43
20240207133008,0.43
20240207134008,0.43
20240207135008,0.43
20240207140008,0.43
20240207141008,0.43
20240207142008,0.43
20240207143008,0.43
20240207144008,0.43
20240207145008,0.43
20240207150008,0.42
20240207151008,0.42
20240207152008,0.42
20240207153008,0.42
20240207154008,0.42
20240207155008,0.42
20240207160008,0.42
20240207161008,0.42
20240207162008,0.42
20240207163008,0.42
20240207164008,0.42
20240207165008,0.42
20240210090008,1.08
20240210091008,1.08
20240210092008,1.08
20240210093008,1.08
20240210094008,1.08
20240210095008,1.08
20240210100008,1.07
20240210101008,1.07
20240210102008,1.07
20240210103008,1.07
20240210104008,1.07
20240210105008,1.07
20240210110008,1.05
20240210111008,1.05
20240210112008,1.05
20240210113008,1.05
20240210114008,1.05
20240210115008,1.05
20240210120008,1.04
20240210121008,1.04
20240210122008,1.04
20240210123008,1.04
20240210124008,1.04
20240210125008,1.04
20240210130008,0.55
20240210131008,0.55
20240210132008,0.55
20240210133008,0.55
20240210134008,0.55
20240210135008,0.55
20240210140008,0.55
20240210141008,0.55
20240210142008,0.55
20240210143008,0.55
20240210144008,0.55
20240210145008,0.55
20240210150008,0.54
20240210151008,0.54
20240210152008,0.54
20240210153008,0.54
20240210154008,0.54
20240210155008,0.54
20240210160008,0.54
20240210161008,0.54
20240210162008,0.54
20240210163008,0.54
20240210164008,0.54
20240210165008,0.54
20240217090008,23.53
20240217091008,23.53
20240217092008,23.53
20240217093008,23.53
20240217094008,23.53
20240217095008,23.53
20240217100008,23.30
20240217101008,23.30
20240217102008,23.30
20240217103008,23.30
20240217104008,23.30
20240217105008,23.30
20240217110008,23.02
20240217111008,23.02
20240217112008,23.02
20240217113008,23.02
20240217114008,23.02
20240217115008,23.02
20240217120008,22.73
20240217121008,22.73
20240217122008,22.73
20240217123008,22.73
20240217124008,22.73
20240217125008,22.73
20240217130008,0.68
20240217131008,0.68
20240217132008,0.68
20240217133008,0.68
20240217134008,0.68
20240217135008,0.68
20240217140008,0.67
20240217141008,0.67
20240217142008,0.67
20240217143008,0.67
20240217144008,0.67
20240217145008,0.67
20240217150008,0.66
20240217151008,0.66
20240217152008,0.66
20240217153008,0.66
20240217154008,0.66
20240217155008,0.66
20240217160008,0.66
20240217161008,0.66
20240217162008,0.66
20240217163008,0.66
20240217164008,0.66
20240217165008,0.66
20240422090008,32.41
20240422091008,32.41
20240422092008,32.41
20240422093008,32.41
20240422094008,32.41
20240422095008,32.41
20240422100008,32.08
20240422101008,32.08
20240422102008,32.08
20240422103008,32.08
20240422104008,32.08
20240422105008,32.08
20240422110008,31.70
20240422111008,31.70
20240422112008,31.70
20240422113008,31.70
20240422114008,31.70
20240422115008,31.70
20240422120008,31.30
20240422121008,31.30
20240422122008,31.30
20240422123008,31.30
20240422124008,31.30
20240422125008,31.30
20240422130008,8.18
20240422131008,8.18
20240422132008,8.18
20240422133008,8.18
20240422134008,8.18
20240422135008,8.18
20240422140008,8.08
20240422141008,8.08
20240422142008,8.08
20240422143008,8.08
20240422144008,8.08
20240422145008,8.08
20240422150008,8.00
20240422151008,8.00
20240422152008,8.00
20240422153008,8.00
20240422154008,8.00
20240422155008,8.00
20240422160008,7.93
20240422161008,7.93
20240422162008,7.93
20240422163008,7.93
20240422164008,7.93
20240422165008,7.93
20240502090008,2.23
20240502091008,2.23
20240502092008,2.23
20240502093008,2.23
20240502094008,2.23
20240502095008,2.23
20240502100008,2.20
20240502101008,2.20
20240502102008,2.20
20240502103008,2.20
20240502104008,2.20
20240502105008,2.20
20240502110008,2.18
20240502111008,2.18
20240502112008,2.18
20240502113008,2.18
20240502114008,2.18
20240502115008,2.18
20240502120008,2.15
20240502121008,2.15
20240502122008,2.15
20240502123008,2.15
20240502124008,2.15
20240502125008,2.15
20240502130008,2.12
20240502131008,0.51
20240502132008,0.51
20240502133008,0.51
20240502134008,0.51
20240502135008,0.51
20240502140008,0.50
20240502141008,0.50
20240502142008,0.50
20240502143008,0.50
20240502144008,0.50
20240502145008,0.50
20240502150008,0.50
20240502151008,0.50
20240502152008,0.50
20240502153008,0.50
20240502154008,0.50
20240502155008,0.50
20240502160008,0.49
20240502161008,0.49
20240502162008,0.49
20240502163008,0.49
20240502164008,0.49
20240502165008,0.49
20240504090008,14.81
20240504091008,14.81
20240504092008,14.81
20240504093008,14.81
20240504094008,14.81
20240504095008,14.81
20240504100008,14.66
20240504101008,14.66
20240504102008,14.66
20240504103008,14.66
20240504104008,14.66
20240504105008,14.66
20240504110008,14.49
20240504111008,14.49
20240504112008,14.49
20240504113008,14.49
20240504114008,14.49
20240504115008,14.49
20240504120008,14.30
20240504121008,14.30
20240504122008,14.30
20240504123008,14.30
20240504124008,14.30
20240504125008,14.30
20240504130008,14.12
20240504131008,3.64
20240504132008,3.64
20240504133008,3.64
20240504134008,3.64
20240504135008,3.64
20240504140008,3.60
20240504141008,3.60
20240504142008,3.60
20240504143008,3.60
20240504144008,3.60
20240504145008,3.60
20240504150008,3.56
20240504151008,3.56
20240504152008,3.56
20240504153008,3.56
20240504154008,3.56
20240504155008,3.56
